Order #,Order Date,Item Id,Item,Category,Quantity,Item Price,Item End Time,Payment Date,Payment Amount,Tracking #,Tax,Additional Fee,Shipping Price,Handling Price,Donation,Shipped Date,Seller
59525798,12/27/2025,251015910,Lululemon Beige Belt Bag with Adjustable Strap and Multiple Compartments,Travel/Luggage,1,$8.99,12/27/2025,12/27/2025,$168.11,483870698170	,$0.00,$0.00,$11.64,$10.00,$0.00,1/1/2026,Goodwill Industries of the Inland Northwest
59525798,12/27/2025,251016114,Carhartt Men's Cobalt Blue Plaid Flannel Button-Up Shirt,Clothing > Men's Clothing > Shirts,1,$16.00,12/27/2025,12/27/2025,$168.11,483870698170	,$0.00,$0.00,$11.64,$10.00,$0.00,1/1/2026,Goodwill Industries of the Inland Northwest
59525798,12/27/2025,251016129,Lululemon Women's Black Leggings Size 8,Clothing > Women's Clothing > Athletic Apparel > Size 8,1,$8.99,12/27/2025,12/27/2025,$168.11,483870698170	,$0.00,$0.00,$11.64,$10.00,$0.00,1/1/2026,Goodwill Industries of the Inland Northwest
59525798,12/27/2025,251016133,Lululemon Women's Pink Athletic Tank Top - Size 8,Clothing > Women's Clothing > Athletic Apparel > Size 8,1,$8.99,12/27/2025,12/27/2025,$168.11,483870698170	,$0.00,$0.00,$11.64,$10.00,$0.00,1/1/2026,Goodwill Industries of the Inland Northwest
59525798,12/27/2025,251016148,"Lululemon Cropped Align Tee - Pink Peony, Size 6",Clothing > Women's Clothing > Athletic Apparel > Size 6,1,$19.00,12/27/2025,12/27/2025,$168.11,483870698170	,$0.00,$0.00,$11.64,$10.00,$0.00,1/1/2026,Goodwill Industries of the Inland Northwest
59525854,12/27/2025,251174248,Women's Dr. Martens Devon Heart Platform Boots Sz 9,Clothing > Women's Clothing > Shoes Women's,1,$59.00,12/27/2025,12/28/2025,$73.01,397393471456	,$0.00,$0.00,$11.02,$2.99,$0.00,1/3/2026,Goodwill of Colorado
59536144,12/28/2025,251140255,1995 Bandai Mobile Suit Gundam Wing ActionFigure Model Kit Mobile Suit: XXXG-01W,Crafts & Hobbies > Models & Model Kits,1,$4.49,12/27/2025,12/28/2025,$16.78,493193030674	,$0.00,$0.00,$10.29,$2.00,$0.00,12/29/2025,"Goodwill Industries of East Texas, Inc."
59536190,12/28/2025,251176194,Schelich The Smurfs Lot - 43 Loose Assorted Figurines,Toys/Dolls/Games > Toys,1,$123.22,12/27/2025,12/28/2025,$161.10,887546258217	,$0.00,$0.00,$15.89,$2.00,$0.00,12/31/2025,Goodwill Industries of the Columbia Willamette
59536190,12/28/2025,251215993,Dr. Martens Women's Black Size 5 Boots,Clothing > Women's Clothing > Shoes Women's > Size 5,1,$19.99,12/27/2025,12/28/2025,$161.10,887546258217	,$0.00,$0.00,$15.89,$2.00,$0.00,12/31/2025,Goodwill Industries of the Columbia Willamette
59538375,12/28/2025,251138281,Dr Martens Boots Women Black Casual Shoes - US 7,Clothing > Women's Clothing > Shoes Women's,1,$42.00,12/27/2025,12/28/2025,$58.03,397318447971	,$0.00,$0.00,$12.53,$3.50,$0.00,12/31/2025,Goodwill of Western and Northern Connecticut
59545765,12/28/2025,251239820,Pokemon Master Trainer Board Game + 14pc Toy Plush Lot Vintage Hasbro Nintendo,Toys/Dolls/Games > Games,1,$63.00,12/28/2025,12/28/2025,$79.48,397439570723	,$0.00,$0.00,$13.13,$3.35,$0.00,1/5/2026,Goodwill Industries of Greater Cleveland & East Central Ohio
59545810,12/28/2025,251250121,2 Star Trek Ship Models With Boxes,Collectibles,1,$51.00,12/28/2025,12/28/2025,$201.57,397326264094	,$0.00,$0.00,$12.06,$20.00,$0.00,12/31/2025,Goodwill Industries of Southern Arizona
59545810,12/28/2025,251250160,2 Star Trek Ship Models With Boxes,Collectibles,1,$26.00,12/28/2025,12/28/2025,$201.57,397326264094	,$0.00,$0.00,$12.06,$20.00,$0.00,12/31/2025,Goodwill Industries of Southern Arizona
59545810,12/28/2025,251250187,2 Star Trek Ship Models,Collectibles,1,$32.00,12/28/2025,12/28/2025,$201.57,397326264094	,$0.00,$0.00,$12.06,$20.00,$0.00,12/31/2025,Goodwill Industries of Southern Arizona
59545810,12/28/2025,251274627,Star Trek Voyager Model 2p,Collectibles,1,$32.51,12/28/2025,12/28/2025,$201.57,397326264094	,$0.00,$0.00,$12.06,$20.00,$0.00,12/31/2025,Goodwill Industries of Southern Arizona
59545810,12/28/2025,251274655,Star Trek Voyager Model 2p,Collectibles,1,$28.00,12/28/2025,12/28/2025,$201.57,397326264094	,$0.00,$0.00,$12.06,$20.00,$0.00,12/31/2025,Goodwill Industries of Southern Arizona
59545910,12/28/2025,251265781,Boxed LEGO Icons Set 10355 Blacktron Renegade,Toys/Dolls/Games > Toys > LEGO,1,$61.00,12/28/2025,12/28/2025,$197.14,887544846103	,$0.00,$0.00,$11.14,$4.00,$0.00,12/31/2025,Goodwill Industries of the Columbia Willamette
59545910,12/28/2025,251267028,"Canon EOS Rebel T3i Digital Camera w/Case, Batteries & Charger *POWERS ON*",Cameras & Camcorders > Digital Cameras,1,$121.00,12/28/2025,12/28/2025,$197.14,887544846103	,$0.00,$0.00,$11.14,$4.00,$0.00,12/31/2025,Goodwill Industries of the Columbia Willamette
59546179,12/28/2025,251061001,Lululemon Black High-Rise Leggings with Subtle Pattern - Women's Size Unknown,Clothing > Women's Clothing > Athletic Apparel,1,$8.99,12/28/2025,12/28/2025,$32.91,483870692600	,$0.00,$0.00,$8.93,$6.00,$0.00,12/31/2025,Goodwill Industries of the Inland Northwest
59546179,12/28/2025,251061105,"Lululemon Women's Pink Athletic Tank Top with Built-in Bra, Size Unknown",Clothing > Women's Clothing > Athletic Apparel,1,$8.99,12/28/2025,12/28/2025,$32.91,483870692600	,$0.00,$0.00,$8.93,$6.00,$0.00,12/31/2025,Goodwill Industries of the Inland Northwest
59546283,12/28/2025,251006881,Sealed Conan Miniature-Based Board Game by Monolith Board Games,Toys/Dolls/Games > Games,1,$61.00,12/27/2025,12/28/2025,$227.37,397246194417	,$0.00,$0.00,$35.14,$18.00,$0.00,12/29/2025,Goodwill of Greater Milwaukee and Chicago
59546283,12/28/2025,251054397,Michael Kors Black Leather Purse w/ Shoulder Strap,Clothing > Women's Clothing > Purses,1,$9.99,12/28/2025,12/28/2025,$227.37,397246194417	,$0.00,$0.00,$35.14,$18.00,$0.00,12/29/2025,Goodwill of Greater Milwaukee and Chicago
59546283,12/28/2025,251059297,Michael Kors Black Leather Handbag W/ Gold -Tone Chain Strap And Logo Handwear,Clothing > Women's Clothing > Purses,1,$9.99,12/28/2025,12/28/2025,$227.37,397246194417	,$0.00,$0.00,$35.14,$18.00,$0.00,12/29/2025,Goodwill of Greater Milwaukee and Chicago
59546283,12/28/2025,251060882,LEGO Super Heroes: Rocket & Baby Groot (76282) New,Toys/Dolls/Games > Toys > LEGO,1,$26.25,12/28/2025,12/28/2025,$227.37,397246194417	,$0.00,$0.00,$35.14,$18.00,$0.00,12/29/2025,Goodwill of Greater Milwaukee and Chicago
59546283,12/28/2025,251062488,Kate Spade Small Black w/ Rainbow Stripes Handbag Purse NWT,Clothing > Women's Clothing > Purses,1,$26.00,12/28/2025,12/28/2025,$227.37,397246194417	,$0.00,$0.00,$35.14,$18.00,$0.00,12/29/2025,Goodwill of Greater Milwaukee and Chicago
59546283,12/28/2025,251064967,LEGO Marvel Spider-Man #76230 Venom 297 Pcs. NEW/SEALED,Toys/Dolls/Games > Toys > LEGO,1,$41.00,12/28/2025,12/28/2025,$227.37,397246194417	,$0.00,$0.00,$35.14,$18.00,$0.00,12/29/2025,Goodwill of Greater Milwaukee and Chicago
59546360,12/28/2025,251061734,Star Wars - Captain Phasma - Voice Changing Mask Toy SEALED,Collectibles,1,$16.00,12/28/2025,12/28/2025,$84.91,397275397705	,$0.00,$0.00,$52.92,$6.00,$0.00,12/30/2025,Goodwill of Greater Milwaukee and Chicago
59546360,12/28/2025,251084282,Star Wars X-Wing Fighter C-2604A,"Collectibles > Action Figures, Maquettes & Mini Busts",1,$9.99,12/28/2025,12/28/2025,$84.91,397275397705	,$0.00,$0.00,$52.92,$6.00,$0.00,12/30/2025,Goodwill of Greater Milwaukee and Chicago
59546422,12/28/2025,250812410,Dr. Martens Joyce HRT Black Leather Shoes with Leopard Print Size 7 US,Clothing > Women's Clothing > Shoes Women's > Size 7,1,$67.00,12/28/2025,12/28/2025,$67.01,397368493931	,$0.00,$0.00,$0.01,$0.00,$0.00,1/2/2026,Goodwill of Orange County
59567695,12/29/2025,251362105,Tanners Avenue Men's Leather Jacket Sz XL,Clothing > Men's Clothing > Shirts,1,$14.99,12/29/2025,12/29/2025,$94.15,397323487518	,$0.00,$0.00,$11.75,$17.45,$0.00,12/31/2025,Goodwill Industries of Ventura and Santa Barbara Counties
59567695,12/29/2025,251363265,Lululemon Women's Grey Leopard Print Sweats,Clothing > Women's Clothing > Pants,1,$14.99,12/29/2025,12/29/2025,$94.15,397323487518	,$0.00,$0.00,$11.75,$17.45,$0.00,12/31/2025,Goodwill Industries of Ventura and Santa Barbara Counties
59567695,12/29/2025,251363331,Lululemon Wunder Under Pant SE Dance Pretty Plume Angel Wing Leggings,Clothing > Women's Clothing > Pants,1,$14.99,12/29/2025,12/29/2025,$94.15,397323487518	,$0.00,$0.00,$11.75,$17.45,$0.00,12/31/2025,Goodwill Industries of Ventura and Santa Barbara Counties
59567695,12/29/2025,251427843,Dr. Martens 1940 Black Leather Women's Boots Size 6 US,Clothing > Women's Clothing > Shoes Women's,1,$13.99,12/28/2025,12/29/2025,$94.15,397323487518	,$0.00,$0.00,$11.75,$17.45,$0.00,12/31/2025,Goodwill Industries of Ventura and Santa Barbara Counties
59567695,12/29/2025,251544264,Doc Marten,Clothing > Men's Clothing > Shoes Men's,1,$5.99,12/29/2025,12/29/2025,$94.15,397323487518	,$0.00,$0.00,$11.75,$17.45,$0.00,12/31/2025,Goodwill Industries of Ventura and Santa Barbara Counties
59568751,12/29/2025,251131964,Sandman Master of Dreams Comic Book Lot - 3 Issues - Good Used Condition,Books > Collections/Sets,1,$38.00,12/29/2025,12/29/2025,$49.05,397442814588	,$0.00,$0.00,$9.05,$2.00,$0.00,1/5/2026,Corbet Rd NCPA Dubois
59568857,12/29/2025,251368936,Canon Eos Rebel T3i Digital Camera W/canon Efs 18-55mm Lens 2pc Set,Cameras & Camcorders > Digital Cameras,1,$153.00,12/29/2025,12/29/2025,$166.19,397441169258	,$0.00,$0.00,$10.20,$2.99,$0.00,1/5/2026,Goodwill of Colorado
59569012,12/29/2025,251267371,Michael Kors Black Leather Boots Size 11 Women,Clothing > Women's Clothing > Shoes Women's > Size 11,1,$14.98,12/29/2025,12/29/2025,$38.13,397325533903	,$0.00,$0.00,$20.16,$2.99,$0.00,12/31/2025,Goodwill of Central & Southern Indiana
59569038,12/29/2025,251269780,"Dr. Martens Addina Platform Mary Jane Shoes - Lavender, UK Size 8",Clothing > Women's Clothing > Shoes Women's > Size 8,1,$62.00,12/29/2025,12/29/2025,$78.56,397350326517	,$0.00,$0.00,$13.57,$2.99,$0.00,1/2/2026,Goodwill of Central & Southern Indiana
59581205,12/30/2025,251364463,2 Boxed LEGO Sets - Speed Champions Lamborghini Countach & Star Wars TIE Fighter,Toys/Dolls/Games > Toys > LEGO,1,$40.08,12/29/2025,1/1/2026,$51.98,496207416718	,$0.00,$0.00,$9.90,$2.00,$0.00,1/9/2026,Goodwill Industries of the Columbia Willamette
59581241,12/30/2025,251171426,Star Wars Jedi Fighter And Slave 1 Spacecraft Set with Mini Figures,Toys/Dolls/Games > Toys,1,$9.99,12/29/2025,12/30/2025,$47.56,397480567231	,$0.00,$0.00,$10.57,$5.00,$0.00,1/6/2026,Goodwill of Orange County
59581241,12/30/2025,251259594,"Abercrombie & Fitch Men's Vegan Leather Jacket - XL, Black",Clothing > Men's Clothing > Outerwear,1,$22.00,12/30/2025,12/30/2025,$47.56,397480567231	,$0.00,$0.00,$10.57,$5.00,$0.00,1/6/2026,Goodwill of Orange County
59589948,12/30/2025,251005658,Black Leather Jacket Usa Air Force,Clothing > Men's Clothing > Outerwear,1,$35.78,12/30/2025,12/30/2025,$114.59,397408293109	,$0.00,$0.00,$10.86,$0.00,$0.00,1/4/2026,Goodwill San Diego and Imperial Counties
59589948,12/30/2025,251019521,Dr. Martens Magdalena Boots Size 10,Clothing > Women's Clothing > Shoes Women's,1,$54.00,12/29/2025,12/30/2025,$114.59,397408293109	,$0.00,$0.00,$10.86,$0.00,$0.00,1/4/2026,Goodwill San Diego and Imperial Counties
59589948,12/30/2025,251175801,Coach Madison Tribeca East West Black Pebbled Leather Bag Purse 14111,Clothing > Women's Clothing > Purses,1,$13.95,12/30/2025,12/30/2025,$114.59,397408293109	,$0.00,$0.00,$10.86,$0.00,$0.00,1/4/2026,Goodwill San Diego and Imperial Counties
59594078,12/30/2025,251062017,Italian Stone Design Genuine Black Leather Jacket By Navarre Leather Co. Size Xl,Clothing > Men's Clothing > Outerwear,1,$37.78,12/30/2025,12/30/2025,$136.59,397500960895	,$0.00,$0.00,$11.81,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59594078,12/30/2025,251062024,Forever 21 X Hello Kitty and Friends Kuromi Bomber Jacket Black Nylon Size 4x,Clothing,1,$66.00,12/30/2025,12/30/2025,$136.59,397500960895	,$0.00,$0.00,$11.81,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59594078,12/30/2025,251063325,Women's Kate Spade Purse,Clothing > Women's Clothing > Purses,1,$21.00,12/30/2025,12/30/2025,$136.59,397500960895	,$0.00,$0.00,$11.81,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59602187,12/31/2025,251064135,Harley Davidson Black/orange Jacket,Transportation > Motorcycle > Apparel,1,$12.95,12/30/2025,12/31/2025,$53.61,397408649960	,$0.00,$0.00,$10.66,$0.00,$0.00,1/4/2026,Goodwill San Diego and Imperial Counties
59602187,12/31/2025,251279268,Disney X Lululemon Black Stainless-steel Mickey Mouse & Lululemon Water Bottle,Collectibles > Hollywood Memorabilia > Disney,1,$30.00,12/30/2025,12/31/2025,$53.61,397408649960	,$0.00,$0.00,$10.66,$0.00,$0.00,1/4/2026,Goodwill San Diego and Imperial Counties
59608256,12/31/2025,251269253,Sonic-themed Miniature Figures and Accessories Set,Toys/Dolls/Games > Toys > LEGO,1,$7.99,12/30/2025,12/31/2025,$51.42,397492673347	,$0.00,$0.00,$9.43,$8.00,$0.00,1/6/2026,Goodwill Industries of Lane & South Coast Counties
59608256,12/31/2025,251354222,Wilsons Leather Black Motorcycle Jacket with Belt,Clothing > Men's Clothing > Outerwear,1,$26.00,12/31/2025,12/31/2025,$51.42,397492673347	,$0.00,$0.00,$9.43,$8.00,$0.00,1/6/2026,Goodwill Industries of Lane & South Coast Counties
59608337,12/31/2025,251580730,"Black Sheer Skull Zadig & Voltaire Sweater Size XS, New W/Tags",Clothing > Women's Clothing > Sweaters,1,$33.00,12/31/2025,12/31/2025,$142.11,397375737276	,$0.00,$0.00,$11.57,$17.45,$0.00,1/2/2026,Goodwill Industries of Ventura and Santa Barbara Counties
59608337,12/31/2025,251597414,lululemon capri pants size 6,Clothing > Women's Clothing > Athletic Apparel,1,$5.99,12/30/2025,12/31/2025,$142.11,397375737276	,$0.00,$0.00,$11.57,$17.45,$0.00,1/2/2026,Goodwill Industries of Ventura and Santa Barbara Counties
59608337,12/31/2025,251645626,LRG Friday the 47th Zip Red Hoodie With Jason Mask Size M,Clothing > Men's Clothing > Sweaters,1,$9.99,12/31/2025,12/31/2025,$142.11,397375737276	,$0.00,$0.00,$11.57,$17.45,$0.00,1/2/2026,Goodwill Industries of Ventura and Santa Barbara Counties
59608337,12/31/2025,251645633,Men's Black Wool Coat Size 38L,Clothing > Men's Clothing > Outerwear,1,$13.11,12/31/2025,12/31/2025,$142.11,397375737276	,$0.00,$0.00,$11.57,$17.45,$0.00,1/2/2026,Goodwill Industries of Ventura and Santa Barbara Counties
59608337,12/31/2025,251649496,Pangolina Handbag S Cyclus,Clothing > Women's Clothing > Purses,1,$51.00,12/31/2025,12/31/2025,$142.11,397375737276	,$0.00,$0.00,$11.57,$17.45,$0.00,1/2/2026,Goodwill Industries of Ventura and Santa Barbara Counties
59608466,12/31/2025,251205558,Neiman Marcus Cashmere Black Cardigan Sweater Women's Size Medium,Clothing > Women's Clothing > Sweaters,1,$49.00,12/29/2025,12/31/2025,$84.53,397342816691	,$0.00,$0.00,$20.54,$6.00,$0.00,1/1/2026,Goodwill of Greater Milwaukee and Chicago
59608466,12/31/2025,251393304,2 Vintage Star Wars Vehicles Star Destroyer and Land Speeder,Collectibles > Star Wars,1,$8.99,12/31/2025,12/31/2025,$84.53,397342816691	,$0.00,$0.00,$20.54,$6.00,$0.00,1/1/2026,Goodwill of Greater Milwaukee and Chicago
59608599,12/31/2025,251222677,Fantasy Game Milton Bradley Battle Masters Hero Quest Board Game,Toys/Dolls/Games > Games,1,$101.00,12/30/2025,12/31/2025,$218.98,887698001679	,$0.00,$0.00,$18.03,$11.97,$0.00,1/7/2026,Goodwill of North Central Wisconsin
59608599,12/31/2025,251360554,Power Rangers Action Figure Megazord Dino Megazord 1993 Plastic,Toys/Dolls/Games > Toys > Vintage,1,$76.99,12/31/2025,12/31/2025,$218.98,887698001679	,$0.00,$0.00,$18.03,$11.97,$0.00,1/7/2026,Goodwill of North Central Wisconsin
59608599,12/31/2025,251537816,Sonic the Hedgehog Crash Course Board Game,Toys/Dolls/Games > Toys,1,$10.99,12/31/2025,12/31/2025,$218.98,887698001679	,$0.00,$0.00,$18.03,$11.97,$0.00,1/7/2026,Goodwill of North Central Wisconsin
59608802,12/31/2025,251274611,The Walking Dead Comic Series Volumes 1-25,Books > Collections/Sets,1,$80.00,12/31/2025,12/31/2025,$136.02,497675170545	,$0.00,$0.00,$0.02,$0.00,$0.00,1/6/2026,Goodwill of the Olympics and Rainier Region
59608802,12/31/2025,251275126,X-Men: The Age of Apocalypse Companion Omnibus,Books > Fiction > Action,1,$56.00,12/31/2025,12/31/2025,$136.02,497675170545	,$0.00,$0.00,$0.02,$0.00,$0.00,1/6/2026,Goodwill of the Olympics and Rainier Region
59612206,12/31/2025,251358812,Uxibal Handmade Black Leather Ankle Boots - Size 7,Clothing > Women's Clothing > Shoes Women's > Size 7,1,$7.99,12/31/2025,12/31/2025,$72.32,397493309325	,$0.00,$0.00,$10.33,$12.00,$0.00,1/6/2026,Goodwill Industries of Lane & South Coast Counties
59612206,12/31/2025,251366502,Bandai Spirits HG DAISYOGRE Plastic Model Kit,Crafts & Hobbies > Models & Model Kits,1,$16.00,12/31/2025,12/31/2025,$72.32,397493309325	,$0.00,$0.00,$10.33,$12.00,$0.00,1/6/2026,Goodwill Industries of Lane & South Coast Counties
59612206,12/31/2025,251366812,"Black Graphic T-Shirt - Tour Design, 21.5 Inches Across Chest",Clothing > Men's Clothing > Shirts,1,$26.00,12/31/2025,12/31/2025,$72.32,397493309325	,$0.00,$0.00,$10.33,$12.00,$0.00,1/6/2026,Goodwill Industries of Lane & South Coast Counties
59612272,12/31/2025,251153891,Women's Dr. Martens Holly Leather Platform Shoes Sze 7,Clothing > Women's Clothing > Shoes Women's,1,$48.00,12/31/2025,12/31/2025,$91.66,397505197447	,$0.00,$0.00,$10.66,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59612272,12/31/2025,251248121,Slipknot Full Zip Logo Hoodie Men's Size Xl,Clothing > Men's Clothing > Hoodies,1,$33.00,12/31/2025,12/31/2025,$91.66,397505197447	,$0.00,$0.00,$10.66,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59620803,1/1/2026,251353231,Lego 71360 Nintendo Super Mario Adventures Complete W/ Mario Figure Starter Set,Toys/Dolls/Games > Toys > LEGO,1,$16.10,12/31/2025,1/1/2026,$44.62,397372696160	,$0.00,$0.00,$12.53,$6.00,$0.00,1/2/2026,Goodwill of Greater Milwaukee and Chicago
59620803,1/1/2026,251353259,NEW LEGO Super Heroes Wolverine Mech Armor 76202 & Eternals Aerial Assault 76145,Toys/Dolls/Games > Toys > LEGO,1,$9.99,12/31/2025,1/1/2026,$44.62,397372696160	,$0.00,$0.00,$12.53,$6.00,$0.00,1/2/2026,Goodwill of Greater Milwaukee and Chicago
59629539,1/1/2026,251440830,Lego Star Wars Ahsoka and Clone Trooper Minifigs,Toys/Dolls/Games > Toys > LEGO,1,$35.00,1/1/2026,1/1/2026,$117.21,397536993935	,$0.00,$0.00,$16.23,$8.00,$0.00,1/7/2026,Goodwill of North Georgia
59629539,1/1/2026,251470096,925 Sterling Silver Jewelry 10.2g,Jewelry & Gemstones > Bracelets,1,$29.00,1/1/2026,1/1/2026,$117.21,397536993935	,$0.00,$0.00,$16.23,$8.00,$0.00,1/7/2026,Goodwill of North Georgia
59629539,1/1/2026,251547114,Marvel Thick Back Comic Books,Books > Collections/Sets,1,$9.99,12/31/2025,1/1/2026,$117.21,397536993935	,$0.00,$0.00,$16.23,$8.00,$0.00,1/7/2026,Goodwill of North Georgia
59629539,1/1/2026,251763132,Airbrushing Tool,Tools,1,$18.99,1/1/2026,1/1/2026,$117.21,397536993935	,$0.00,$0.00,$16.23,$8.00,$0.00,1/7/2026,Goodwill of North Georgia
59629613,1/1/2026,251526567,Dr. Martens Adrian Quad Black Leather Platform Loafers Men's 7 Women's 8,Clothing > Women's Clothing > Shoes Women's,1,$52.99,12/31/2025,1/1/2026,$164.26,397635388112	,$0.00,$0.00,$13.32,$14.96,$0.00,1/10/2026,Goodwill of Colorado
59629613,1/1/2026,251571648,Kate Spade New York Womens Purple Cotton Pockets Long Sleeve Pea Coat Size S,Clothing > Women's Clothing > Outerwear,1,$13.00,1/1/2026,1/1/2026,$164.26,397635388112	,$0.00,$0.00,$13.32,$14.96,$0.00,1/10/2026,Goodwill of Colorado
59629613,1/1/2026,251581793,Dolce Vita Black Leather Ankle Boots Women's 7.5m,Clothing > Women's Clothing > Shoes Women's,1,$9.99,1/1/2026,1/1/2026,$164.26,397635388112	,$0.00,$0.00,$13.32,$14.96,$0.00,1/10/2026,Goodwill of Colorado
59629613,1/1/2026,251597873,Coach Gray Signature Jacquard Shoulder Bag Coa,Clothing > Women's Clothing > Purses,1,$60.00,1/1/2026,1/1/2026,$164.26,397635388112	,$0.00,$0.00,$13.32,$14.96,$0.00,1/10/2026,Goodwill of Colorado
59629674,1/1/2026,251600499,Diamond-plate Buffalo Leather Black Leather Coat Mens Size Xl,Clothing > Men's Clothing > Outerwear,1,$9.99,1/1/2026,1/1/2026,$58.76,397642004411	,$0.00,$0.00,$14.81,$11.97,$0.00,1/11/2026,Goodwill of Colorado
59629674,1/1/2026,251604295,Topshop Womens Black Leather Asymmetric Full-zip Biker Motorcycle Jacket Size 6,Clothing > Women's Clothing > Outerwear,1,$12.00,1/1/2026,1/1/2026,$58.76,397642004411	,$0.00,$0.00,$14.81,$11.97,$0.00,1/11/2026,Goodwill of Colorado
59629674,1/1/2026,251605014,Women's Michael Kors Velvet Sweatpants Sz L,Clothing > Women's Clothing > Pants,1,$9.99,1/1/2026,1/1/2026,$58.76,397642004411	,$0.00,$0.00,$14.81,$11.97,$0.00,1/11/2026,Goodwill of Colorado
59631066,1/1/2026,251338685,Women Size 11 Dr. Martens 1461 Amore Leather Oxford Fuchsia Pink W/ Black Heart,Clothing > Women's Clothing > Shoes Women's,1,$41.00,12/31/2025,1/1/2026,$63.12,887571124581	,$0.00,$0.00,$12.13,$0.00,$0.00,1/2/2026,Goodwill Industries of the Southern Rivers
59631066,1/1/2026,251439625,"Men's Nike Air Jordan Why Not Zer0.4 ""Shattered Backboard"" Athletic Shoe Size 10",Clothing > Men's Clothing > Shoes Men's,1,$9.99,1/1/2026,1/1/2026,$63.12,887571124581	,$0.00,$0.00,$12.13,$0.00,$0.00,1/2/2026,Goodwill Industries of the Southern Rivers
59631604,1/1/2026,251277814,Tibor Black Open-front Genuine Leather Trench Coat Size S Men's,Clothing > Men's Clothing,1,$12.95,1/1/2026,1/1/2026,$87.08,397484765295	,$0.00,$0.00,$17.13,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59631604,1/1/2026,251278037,Dr Martens Air Wair Mary Jane's & Combat Boots Lot of 2 Size 7 Women's,Clothing > Women's Clothing > Shoes Women's,1,$57.00,1/1/2026,1/1/2026,$87.08,397484765295	,$0.00,$0.00,$17.13,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59631643,1/1/2026,250964385,Michael Kors Branded Women's Black Long Jacket Coat Size Xs,Clothing > Women's Clothing > Outerwear > Size XS,1,$12.95,1/1/2026,1/1/2026,$94.07,397487367620	,$0.00,$0.00,$12.17,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59631643,1/1/2026,251276075,Tory Burch Emerson Brown Leather Card Wallet,Clothing > Women's Clothing > Purses,1,$12.95,1/1/2026,1/1/2026,$94.07,397487367620	,$0.00,$0.00,$12.17,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59631643,1/1/2026,251276887,"Amazing Digital Circus, Sonic, Pokemon, Cuphead, Kirby, Freddy's, Etc",Collectibles,1,$56.00,1/1/2026,1/1/2026,$94.07,397487367620	,$0.00,$0.00,$12.17,$0.00,$0.00,1/6/2026,Goodwill San Diego and Imperial Counties
59633243,1/2/2026,251548420,David Cenci Men's Wool Cashmere Blend Dress Pants Brown Size 54,Clothing > Women's Clothing > Pants,1,$10.00,1/2/2026,1/2/2026,$15.00,397429321810	,$0.00,$0.00,$0.01,$4.99,$0.00,1/5/2026,Goodwill Industries of Greater New York and Northern New Jersey
59633341,1/2/2026,251710142,InCashmere Plum Wine Cashmere Poncho/Topper - Size OS,Clothing > Women's Clothing > Sweaters,1,$29.99,1/2/2026,1/2/2026,$33.00,397560563410	,$0.00,$0.00,$0.01,$3.00,$0.00,1/8/2026,Goodwill Industries of Southwestern Michigan
59633454,1/2/2026,247500519,NWT Blue Vineyard Vines Linen Cashmere V-Neck Cardigan Sz M,Clothing > Women's Clothing > Outerwear > Size M,1,$79.99,1/2/2026,1/2/2026,$81.00,397447134045	,$0.00,$0.00,$0.01,$1.00,$0.00,1/5/2026,Goodwill Industries of Middle Georgia
